Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Predicted_Prob,Predicted_Status
LP001616,1,1,1,0,0,-0.2708783937014909,-0.5544873301529852,-0.3540325820845698,0.2732312961117544,0.41173269183271005,1,Y,0.987013041973114,1
LP001630,1,0,0,1,0,-0.5030187842943628,-0.05822629618080497,-0.5206224701729736,2.1372759162519452,-2.428760260810931,2,N,0.0291573628783226,0
LP001633,1,1,1,0,0,0.1632585400113605,1.925107774118763,0.40752119203384785,0.2732312961117544,-2.428760260810931,2,N,0.05247245728969574,0
LP001634,1,0,0,0,0,-0.5713339168823851,1.1771250854232715,-0.9370971903939832,0.2732312961117544,0.41173269183271005,0,N,0.092939592897892,0
LP001636,1,1,0,0,0,-0.13162692439736878,-0.5544873301529852,-0.8657015240703816,-2.5228356340985316,0.41173269183271005,1,Y,0.8529855012893677,1
LP001637,1,1,1,0,0,4.659606571212462,-0.5544873301529852,1.3594634096818698,0.2732312961117544,0.41173269183271005,1,N,0.36300912499427795,0
LP001639,0,1,0,0,0,-0.2913565509520971,-0.5544873301529852,-0.44922680384937197,0.2732312961117544,0.41173269183271005,1,Y,0.9900317192077637,1
LP001640,1,1,0,0,1,5.52804426389617,1.0700749795422981,-0.3064354712021687,0.2732312961117544,0.41173269183271005,1,Y,0.8474923968315125,1
LP001641,1,1,1,0,1,-0.5284116992851144,-0.5544873301529852,-0.9489964681145835,-0.6587910139583409,-2.428760260810931,0,N,0.015994062647223473,0
LP001643,1,1,0,0,0,-0.49482752139412034,0.1767367157688076,-1.0441906898793858,0.2732312961117544,0.41173269183271005,0,Y,0.9711059331893921,1
LP001644,1,1,0,0,1,-0.7748048873244083,1.256814141877798,0.26472985938664456,0.2732312961117544,0.41173269183271005,0,Y,0.6748046278953552,1
LP001647,1,1,0,0,0,0.6429388954495601,-0.5544873301529852,0.50271541379865,-2.5228356340985316,0.41173269183271005,0,Y,0.9303392767906189,1
LP001653,1,0,0,1,0,-0.08493672586598665,-0.5544873301529852,-1.1631834670853884,0.2732312961117544,0.41173269183271005,0,Y,0.22544758021831512,0
LP001656,1,0,0,0,0,1.0806799848385182,-0.5544873301529852,0.21713274850424344,0.2732312961117544,0.41173269183271005,1,N,0.3737054467201233,0
LP001657,1,1,0,1,0,0.10313467032358069,-0.5544873301529852,0.16953563762184234,0.2732312961117544,0.41173269183271005,2,N,0.20312264561653137,0
LP001658,1,0,0,0,0,-0.25318526583696715,-0.5544873301529852,-0.8300036909085807,0.2732312961117544,0.41173269183271005,1,Y,0.5798274278640747,1
LP001664,1,0,0,0,0,-0.19863145492135226,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,0.41173269183271005,0,Y,0.9494659900665283,1
LP001665,1,1,1,0,0,-0.3732691799545219,0.32893255320341835,0.2885284148278451,0.2732312961117544,0.41173269183271005,1,N,0.2614522874355316,0
LP001666,1,0,0,0,0,0.47993276373473476,0.7280618617117122,0.49081613607804975,0.2732312961117544,0.41173269183271005,0,Y,0.12722477316856384,0
LP001669,0,0,0,1,0,-0.5728083442044287,0.25437369351635064,-0.3064354712021687,0.2732312961117544,0.41173269183271005,2,Y,0.9795101284980774,1
LP001671,0,1,0,0,0,-0.3255960298751107,0.4086216096579449,-0.3897304152463706,0.2732312961117544,0.41173269183271005,1,Y,0.9935367703437805,1
LP001673,1,0,0,0,1,0.9168547268336686,-0.5544873301529852,-0.7467087468643788,0.2732312961117544,0.41173269183271005,2,N,0.1259167641401291,0
LP001674,1,1,1,1,0,-0.45927744040706797,0.30054546442347974,-0.6634138028201769,0.2732312961117544,0.41173269183271005,1,Y,0.9782952666282654,1
LP001677,1,0,2,0,0,-0.07871136606180236,-0.5544873301529852,0.240931303945444,0.2732312961117544,-2.428760260810931,1,Y,0.7901859879493713,1
LP001682,1,1,3,1,0,-0.23123268126431734,-0.5544873301529852,-0.21124124943736647,-2.5228356340985316,0.41173269183271005,2,N,0.09842994064092636,0
LP001688,1,1,1,1,0,-0.3118347082027033,-0.18408712354246062,-0.12794630539316454,0.2732312961117544,0.41173269183271005,2,Y,0.9498390555381775,1
LP001691,1,1,2,1,0,-0.24351957561468104,-0.5544873301529852,-0.2588383603197676,0.2732312961117544,0.41173269183271005,1,Y,0.9811688661575317,1
LP001692,0,0,0,1,0,-0.1630813739342999,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,0.41173269183271005,1,Y,0.971777617931366,1
LP001693,0,0,0,0,0,-0.35377397425194484,-0.5544873301529852,-0.7824065800261797,0.2732312961117544,0.41173269183271005,2,Y,0.9255157113075256,1
LP001698,1,0,0,1,0,-0.23401771065039978,0.3111478710762279,-1.0798885230411865,0.2732312961117544,0.41173269183271005,0,Y,0.6645528078079224,1
LP001699,1,0,0,0,0,-0.4791002966256548,-0.5544873301529852,-1.0322914121587854,0.2732312961117544,0.41173269183271005,2,Y,0.8911245465278625,1
LP001702,1,0,0,0,0,-0.325268379359101,-0.5544873301529852,-0.22314052715796673,0.2732312961117544,0.41173269183271005,1,N,0.178614541888237,0
LP001708,0,0,0,0,0,0.753029468828819,-0.5544873301529852,0.8120966345342572,0.2732312961117544,0.41173269183271005,1,N,0.1907903254032135,0
LP001711,1,1,3,0,0,-0.3233024762630428,-0.12697093286475275,-0.21124124943736647,0.2732312961117544,-2.428760260810931,1,N,0.005687068682163954,0
LP001713,1,1,1,0,1,0.3904841728640869,-0.5544873301529852,1.1214778552698643,0.2732312961117544,0.41173269183271005,2,Y,0.9643625617027283,1
LP001715,1,1,3,1,1,0.04907233518198032,-0.5544873301529852,-0.18744269399616592,0.2732312961117544,0.41173269183271005,0,Y,0.918522834777832,1
LP001716,1,1,0,0,0,-0.36540556757028914,0.478734298813215,-0.10414774995196399,0.2732312961117544,0.41173269183271005,2,Y,0.9840190410614014,1
LP001720,1,1,3,1,0,-0.254495867901006,-0.21828843532551923,-0.5444210256141742,0.2732312961117544,0.41173269183271005,1,Y,0.9926607608795166,1
LP001722,1,1,0,0,0,-0.8606493225189494,0.061136281942069534,-0.12794630539316454,0.2732312961117544,0.41173269183271005,0,N,0.9844692349433899,1
LP001726,1,1,0,0,0,-0.2746463746356025,0.052585953996304884,-0.17554341627556563,0.2732312961117544,0.41173269183271005,1,Y,0.9877855777740479,1
LP001732,1,1,2,0,0,-0.06609682119542894,-0.5544873301529852,-0.8776008017909819,0.2732312961117544,-2.428760260810931,1,N,0.007094154134392738,0
LP001734,0,1,2,0,0,-0.1835595311849061,0.26052992963730115,-0.22314052715796673,0.2732312961117544,0.41173269183271005,1,Y,0.9152072072029114,1
LP001736,1,1,0,0,0,-0.521367213190906,-0.5544873301529852,-1.0203921344381852,0.2732312961117544,-2.428760260810931,2,N,0.017776058986783028,0
LP001743,1,1,2,0,0,-0.22844765187823488,0.032749193162130895,-0.3540325820845698,0.2732312961117544,0.41173269183271005,1,Y,0.9943416118621826,1
LP001744,1,0,0,0,0,-0.39849826968726876,0.40007128171218026,-0.020852805907762065,0.2732312961117544,0.41173269183271005,1,Y,0.9880229234695435,1
LP001749,1,1,0,0,0,0.35624469394107333,-0.2090540811440934,0.34802480343084646,0.2732312961117544,0.41173269183271005,1,Y,0.9660612940788269,1
LP001750,1,1,0,0,0,0.13868475131063304,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,0.41173269183271005,1,Y,0.9391087889671326,1
LP001751,1,1,0,0,0,-0.3527910227039157,-0.5544873301529852,0.2885284148278451,0.2732312961117544,0.41173269183271005,0,N,0.9577394127845764,1
LP001754,1,1,0,1,1,-0.10951051456671408,-0.5544873301529852,-0.09224847223136372,0.2732312961117544,0.41173269183271005,2,N,0.21456871926784515,0
LP001758,1,1,2,0,0,0.13868475131063304,0.025224904569858004,0.7644995236518561,0.2732312961117544,0.41173269183271005,1,Y,0.9539155960083008,1
LP001760,1,1,0,0,0,-0.10574253363260254,-0.5544873301529852,0.1457370821806418,2.1372759162519452,0.41173269183271005,1,Y,0.9154868721961975,1
LP001761,1,0,0,0,1,0.1632585400113605,-0.5544873301529852,0.6455067464458534,0.2732312961117544,0.41173269183271005,0,Y,0.8306791186332703,1
LP001765,1,1,1,0,0,-0.4771343935295966,0.14800761387103836,-0.49682391473177306,0.2732312961117544,0.41173269183271005,1,Y,0.9965720176696777,1
LP001768,1,1,0,0,0,-0.2764484524736558,-0.5544873301529852,-1.2345791334089902,-2.5228356340985316,0.41173269183271005,0,Y,0.9751420617103577,1
LP001770,1,0,0,1,0,-0.36278436344221154,0.33406274997087715,-0.3064354712021687,0.2732312961117544,0.41173269183271005,0,Y,0.9849343299865723,1
LP001776,0,0,0,0,0,0.47993276373473476,-0.5544873301529852,1.5974489640938754,0.2732312961117544,0.41173269183271005,1,Y,0.878949761390686,1
LP001778,1,1,1,0,0,-0.3683544222143764,0.05395400646762723,-0.06844991679016317,0.2732312961117544,0.41173269183271005,1,Y,0.9931007623672485,1
LP001784,1,1,1,0,0,0.015815807806995857,-0.1235508016864469,0.2885284148278451,0.2732312961117544,0.41173269183271005,0,Y,0.7714908123016357,1
LP001786,1,1,0,0,0,0.056116821276188854,-0.5544873301529852,1.2999670210788685,0.2732312961117544,0.41173269183271005,2,N,0.19257093966007233,0
LP001788,0,0,0,0,1,-0.3178962427488828,-0.5544873301529852,-0.2826369157609681,0.2732312961117544,0.41173269183271005,2,Y,0.8989112377166748,1
LP001790,0,0,1,0,0,-0.26072122770519024,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,0.41173269183271005,0,Y,0.9632734656333923,1
LP001792,1,1,1,0,0,-0.3421423809336005,-0.5544873301529852,-0.5920181364965753,0.2732312961117544,0.41173269183271005,1,Y,0.9971581697463989,1
LP001798,1,1,2,0,0,0.06807606511054287,1.1555782589999446,-0.3064354712021687,0.2732312961117544,0.41173269183271005,0,Y,0.9673242568969727,1
LP001800,1,1,1,1,0,-0.47402171362750445,0.12372468250506677,-0.06844991679016317,-2.5228356340985316,0.41173269183271005,2,N,0.15736332535743713,0
LP001806,1,0,0,0,0,-0.3994812212352979,1.3953294545991854,0.11003924901884096,-4.386880254238722,0.41173269183271005,2,Y,0.9449445009231567,1
LP001807,1,1,2,0,1,0.13868475131063304,-0.10987027697322346,-0.44922680384937197,0.2732312961117544,0.41173269183271005,0,Y,0.9646262526512146,1
LP001811,1,1,0,1,0,-0.3272342824551592,0.956184611304713,-0.2707376380403678,0.2732312961117544,0.41173269183271005,1,Y,0.9904915690422058,1
LP001813,1,0,0,0,1,0.10591969970966313,0.9274555094069438,-0.3064354712021687,-2.5228356340985316,0.41173269183271005,2,N,0.15893873572349548,0
LP001814,1,1,2,0,0,0.7043733672013787,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,0.41173269183271005,2,Y,0.9494444727897644,1
LP001819,1,1,1,1,0,0.1973341936763692,-0.5544873301529852,-0.10414774995196399,-2.5228356340985316,0.41173269183271005,2,Y,0.90418940782547,1
LP001824,1,1,1,0,0,-0.4130787176497004,0.07584284600878473,-0.2707376380403678,2.1372759162519452,0.41173269183271005,1,Y,0.9964498281478882,1
LP001825,1,1,0,0,0,-0.588863219488904,0.08439317395454939,-0.6634138028201769,0.2732312961117544,0.41173269183271005,2,Y,0.9693835377693176,1
LP001835,1,1,0,1,0,-0.6119625808675878,0.7759436982079941,0.6574060241664537,0.2732312961117544,-2.428760260810931,1,N,0.011785243637859821,0
LP001836,0,0,2,0,0,-0.32379395203705735,-0.5544873301529852,-0.09224847223136372,0.2732312961117544,0.41173269183271005,2,N,0.13657230138778687,0
LP001841,1,0,0,1,1,-0.4620624697931504,0.1866550961858946,-0.49682391473177306,0.2732312961117544,0.41173269183271005,0,Y,0.9701712727546692,1
LP001843,1,1,1,1,0,-0.44928409966877214,1.8741478195620058,1.585549686373275,-2.5228356340985316,0.41173269183271005,1,Y,0.8348177671432495,1
LP001844,1,0,0,0,1,1.7769373313591288,-0.5544873301529852,0.5503125246810512,0.2732312961117544,-2.428760260810931,2,N,0.03824683278799057,0
LP001846,0,0,3,0,0,-0.3801498407907256,-0.5544873301529852,1.2999670210788685,0.2732312961117544,0.41173269183271005,0,Y,0.876241147518158,1
LP001849,1,0,0,1,0,0.10510057341963888,-0.5544873301529852,-0.36593185980517007,0.2732312961117544,-2.428760260810931,0,N,0.0011223775800317526,0
LP001854,1,1,3,0,0,-0.025140506694216542,-0.5544873301529852,-0.6158166919377758,0.2732312961117544,0.41173269183271005,2,N,0.3101120889186859,0
LP001859,1,1,0,0,0,1.5202231520655296,0.16374021729124533,1.8830316293882818,0.2732312961117544,0.41173269183271005,0,N,0.022933825850486755,0
LP001864,1,1,3,1,0,-0.07740076399776356,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,0.41173269183271005,1,N,0.21907377243041992,0
LP001865,1,1,1,0,0,0.11132593322382317,0.8990684206270051,2.192412850123889,0.2732312961117544,0.41173269183271005,2,Y,0.872572660446167,1
LP001868,1,0,0,0,0,-0.5477430797296867,0.2010196471347792,-0.13984558311376483,0.2732312961117544,0.41173269183271005,1,Y,0.9861050248146057,1
LP001870,0,0,1,0,0,-0.31494738810479544,-0.5544873301529852,0.11003924901884096,-4.759689178266761,0.41173269183271005,1,N,0.131052166223526,0
LP001871,0,0,0,0,0,0.29431874641524014,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,0.41173269183271005,0,Y,0.928462564945221,1
LP001872,1,0,0,0,1,-0.03890182836662391,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,0.41173269183271005,1,Y,0.9264236688613892,1
LP001875,1,0,0,0,0,-0.2143586796898178,0.6244318870090446,0.06244213813643986,0.2732312961117544,0.41173269183271005,0,Y,0.9790470004081726,1
LP001877,1,1,2,0,0,-0.11393379653284502,-0.08011513572196248,0.05054286041583959,0.2732312961117544,0.41173269183271005,1,Y,0.9737998843193054,1
LP001882,1,1,3,0,0,-0.17536826828466362,0.06489842623820598,0.16953563762184234,0.2732312961117544,-2.428760260810931,2,Y,0.8898391723632812,1
LP001883,0,0,0,0,0,-0.325268379359101,-0.5544873301529852,-0.12794630539316454,0.2732312961117544,0.41173269183271005,0,N,0.9091600775718689,1
LP001884,0,0,1,0,0,-0.41406166919772946,-0.0209468663372711,-0.6634138028201769,0.2732312961117544,0.41173269183271005,2,Y,0.9900414347648621,1
LP001888,0,0,0,0,0,-0.35492075105797877,-0.5544873301529852,-1.3773704660561934,0.2732312961117544,0.41173269183271005,2,Y,0.9761334657669067,1
LP001891,1,1,0,0,0,0.9407732145023766,-0.5544873301529852,-0.11604702767256427,0.2732312961117544,0.41173269183271005,2,Y,0.6965218782424927,1
LP001892,1,0,0,0,0,-0.421106155291938,0.08063102965841293,-0.23503980487856702,0.2732312961117544,0.41173269183271005,0,Y,0.9945816397666931,1
LP001894,1,1,0,0,0,-0.456000935246971,0.2058078307844074,0.05054286041583959,0.2732312961117544,0.41173269183271005,1,Y,0.9944607019424438,1
LP001896,1,1,2,0,0,-0.24630460500076348,-0.5544873301529852,-0.6634138028201769,0.2732312961117544,0.41173269183271005,1,Y,0.8291530609130859,1
LP001900,1,1,1,0,0,-0.4347036517063405,0.07550083289095415,-0.36593185980517007,0.2732312961117544,0.41173269183271005,1,Y,0.9991987347602844,1
LP001903,1,1,0,0,0,-0.23106885600631247,0.5652636176243533,0.7288016904900553,0.2732312961117544,0.41173269183271005,1,Y,0.8971373438835144,1
LP001904,1,1,0,0,0,-0.37687333563062864,-0.10987027697322346,-0.7824065800261797,0.2732312961117544,0.41173269183271005,2,Y,0.9906446933746338,1
LP001907,1,1,0,0,0,1.5038406262650446,-0.5544873301529852,3.4537362885075185,0.2732312961117544,0.41173269183271005,1,Y,0.985213577747345,1
LP001908,0,1,0,1,0,-0.21353955339979358,-0.5544873301529852,-0.2588383603197676,0.2732312961117544,0.41173269183271005,0,Y,0.9927768707275391,1
LP001910,1,0,1,1,1,-0.2212393405260215,0.27523649370401637,0.1457370821806418,0.2732312961117544,-2.428760260810931,2,N,0.19364771246910095,0
LP001914,1,1,0,0,0,-0.24188132303463256,-0.2808768358885165,-0.4016296929669709,0.2732312961117544,0.41173269183271005,1,Y,0.9738636016845703,1
LP001915,1,1,2,0,0,-0.5082611925505179,-0.21733080276815359,-0.8062051354673803,-2.5228356340985316,0.41173269183271005,2,Y,0.98574298620224,1
LP001917,0,0,0,0,0,-0.5885355689728943,0.015306524152771011,-1.0917878007617867,0.2732312961117544,0.41173269183271005,2,Y,0.9286474585533142,1
LP001922,1,1,0,0,0,2.5005534959665496,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,0.41173269183271005,0,N,0.07711096107959747,0
LP001924,1,0,0,0,0,-0.3678629464403619,0.48967871858379375,-0.6753130805407772,0.2732312961117544,0.41173269183271005,0,Y,0.9567815661430359,1
LP001925,0,0,0,0,1,-0.45927744040706797,0.032749193162130895,-0.5563203033347744,-0.6587910139583409,0.41173269183271005,1,N,0.21953651309013367,0
LP001926,1,1,0,0,0,-0.278414355569714,0.12953890550818672,-0.3064354712021687,0.2732312961117544,0.41173269183271005,0,Y,0.9977409839630127,1
LP001931,0,0,0,0,0,-0.2096077472076772,-0.5544873301529852,-0.36593185980517007,0.2732312961117544,0.41173269183271005,1,Y,0.9883233308792114,1
LP001935,1,0,0,0,0,0.672427441890433,-0.5544873301529852,0.49081613607804975,0.2732312961117544,0.41173269183271005,0,Y,0.2845478057861328,0
LP001936,1,1,0,0,0,-0.3814604428547644,0.2718163625257105,-0.08034919451076344,0.2732312961117544,0.41173269183271005,0,Y,0.998531699180603,1
LP001938,1,1,2,0,0,-0.16439197599833869,-0.5544873301529852,-0.22314052715796673,0.2732312961117544,-2.428760260810931,1,N,0.002095110947266221,0
LP001940,1,1,2,0,0,-0.3686820727303861,-0.0209468663372711,-0.13984558311376483,0.2732312961117544,0.41173269183271005,2,Y,0.9932083487510681,1
LP001945,0,0,0,0,0,0.0022183113925933404,-0.5544873301529852,-0.03275208362836234,2.1372759162519452,-2.428760260810931,2,N,0.087604820728302,0
LP001947,1,1,0,0,0,-0.49482752139412034,0.5857844046941885,0.31232697026904566,0.2732312961117544,0.41173269183271005,1,Y,0.9600192904472351,1
LP001949,1,1,3,0,0,-0.1617707718702611,-0.12697093286475275,-0.4254282484081714,0.2732312961117544,0.41173269183271005,2,Y,0.8517497181892395,1
LP001953,1,1,1,0,0,0.24107553756366404,-0.5544873301529852,0.6455067464458534,0.2732312961117544,0.41173269183271005,1,Y,0.97514808177948,1
LP001954,0,1,1,0,0,-0.12081445736904871,-0.5544873301529852,-0.12794630539316454,0.2732312961117544,0.41173269183271005,2,Y,0.891867995262146,1
LP001955,0,0,0,0,0,-0.06609682119542894,0.31456800225453374,0.06244213813643986,2.1372759162519452,0.41173269183271005,0,N,0.05814600735902786,0
LP001963,1,1,1,0,0,-0.5552790415979099,0.44590103950147875,-0.3897304152463706,0.2732312961117544,0.41173269183271005,2,N,0.12418904155492783,0
LP001964,1,1,0,1,0,-0.5903376468109477,0.44897915756195406,-0.6277159696583761,0.2732312961117544,-2.428760260810931,2,N,0.006643755827099085,0
LP001972,1,1,0,1,0,-0.4142254944557343,0.04403562605054023,-0.4849246370111728,0.2732312961117544,0.41173269183271005,1,Y,0.9980146884918213,1
LP001974,0,0,0,0,0,-0.06609682119542894,-0.5544873301529852,-0.16364413855496537,0.2732312961117544,0.41173269183271005,0,Y,0.9214937090873718,1
LP001977,1,1,1,0,0,-0.6190070669617963,0.06216232129556129,-0.5920181364965753,0.2732312961117544,0.41173269183271005,2,Y,0.9526325464248657,1
LP001978,1,0,0,0,0,-0.22992207920027855,0.30054546442347974,-0.06844991679016317,0.2732312961117544,0.41173269183271005,0,Y,0.9841216802597046,1
LP001990,1,0,0,1,0,-0.5575725952099777,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,0.41173269183271005,2,N,0.02382495254278183,0
LP001993,0,0,0,0,0,-0.26891249060543276,0.015306524152771011,-0.12794630539316454,0.2732312961117544,0.41173269183271005,0,Y,0.9982550740242004,1
LP001994,0,0,0,0,0,-0.4920424920080379,0.08268310836539645,-0.49682391473177306,0.2732312961117544,-2.428760260810931,2,N,0.022795772179961205,0
LP001996,1,0,0,0,0,2.429453333992445,-0.5544873301529852,3.9773045082139302,0.2732312961117544,0.41173269183271005,0,N,0.12160152196884155,0
LP001998,1,1,2,1,0,0.3708251419035049,-0.5544873301529852,0.4670175806368492,0.2732312961117544,0.41173269183271005,0,Y,0.9637007117271423,1
LP002002,0,0,0,0,0,-0.40734483361953067,-0.5544873301529852,-0.7348094691437785,0.2732312961117544,0.41173269183271005,1,Y,0.9735541343688965,1
LP002004,1,0,0,1,0,-0.40570658103948215,0.26805421822957404,-0.41352897068757116,0.2732312961117544,0.41173269183271005,1,Y,0.9914069175720215,1
LP002006,0,0,0,0,0,-0.474513189401519,-0.5544873301529852,-1.0679892453205864,0.2732312961117544,0.41173269183271005,0,Y,0.9227063655853271,1
LP002008,1,1,2,0,1,0.056116821276188854,-0.5544873301529852,-0.020852805907762065,-4.014071330210684,0.41173269183271005,0,Y,0.9953792095184326,1
LP002024,1,1,0,0,0,-0.48008324817368386,0.07584284600878473,0.15763635990124206,0.2732312961117544,0.41173269183271005,0,N,0.9966349005699158,1
LP002031,1,1,1,1,0,-0.32838105926119315,0.006414183089175776,-0.41352897068757116,-2.5228356340985316,0.41173269183271005,2,Y,0.9951556921005249,1
LP002035,1,1,2,0,0,-0.27628462721565095,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,0.41173269183271005,1,Y,0.9911295175552368,1
LP002036,1,1,0,0,0,-0.5480707302456964,0.17536866329748527,-0.6872123582613775,0.2732312961117544,0.41173269183271005,2,Y,0.9847858548164368,1
LP002043,0,0,1,0,0,-0.3051178726245045,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,0.41173269183271005,1,Y,0.8661625981330872,1
LP002050,1,1,1,0,1,0.753029468828819,-0.5544873301529852,0.11003924901884096,0.2732312961117544,0.41173269183271005,0,N,0.20037966966629028,0
LP002051,1,1,0,0,0,-0.4920424920080379,0.1866550961858946,-0.36593185980517007,0.2732312961117544,0.41173269183271005,1,Y,0.9985913634300232,1
LP002053,1,1,3,0,0,-0.17389384096261998,-0.4898468508830045,-0.2588383603197676,0.2732312961117544,0.41173269183271005,1,Y,0.9735910892486572,1
LP002054,1,1,2,1,0,-0.29528835714421353,-0.010686472802353523,-0.21124124943736647,0.2732312961117544,0.41173269183271005,0,Y,0.7833607196807861,1
LP002055,0,0,0,0,0,-0.3665523443763231,0.4664218265713139,-0.16364413855496537,0.2732312961117544,0.41173269183271005,0,Y,0.9936922788619995,1
LP002065,1,1,3,0,0,1.5721557588530668,-0.5544873301529852,1.835434518505881,0.2732312961117544,0.41173269183271005,0,Y,0.8957229256629944,1
LP002067,1,1,1,0,1,0.5344865746503497,1.1497640359968246,2.7397796252715017,0.2732312961117544,-2.428760260810931,0,N,0.007597092539072037,0
LP002068,1,0,0,0,0,-0.07969431760983145,-0.5544873301529852,-0.18744269399616592,0.2732312961117544,-2.428760260810931,0,Y,0.0012797163799405098,0
LP002082,1,1,0,0,1,0.06791223985253803,0.18426100436108048,0.45511830291624894,0.2732312961117544,0.41173269183271005,1,Y,0.8922594785690308,1
LP002086,0,1,0,0,0,-0.17536826828466362,0.28378682164978103,-0.4254282484081714,0.2732312961117544,0.41173269183271005,2,N,0.18761318922042847,0
LP002087,0,0,0,0,0,-0.4756599662075529,-0.5544873301529852,-0.9370971903939832,0.2732312961117544,0.41173269183271005,2,Y,0.9478744268417358,1
LP002097,1,0,1,0,0,-0.16701318012641628,0.058742190117255434,-0.3421333043639695,0.2732312961117544,0.41173269183271005,2,Y,0.9463985562324524,1
LP002098,1,0,0,0,0,-0.4043959789754433,-0.5544873301529852,-0.5682195810553747,0.2732312961117544,0.41173269183271005,1,Y,0.9143629670143127,1
LP002100,1,0,0,0,0,-0.421106155291938,-0.5544873301529852,-0.8895000795115822,0.2732312961117544,0.41173269183271005,2,Y,0.8708884119987488,1
LP002101,1,1,0,0,0,9.490977255033481,-0.5544873301529852,4.096297285419933,-2.5228356340985316,0.41173269183271005,2,Y,0.993242084980011,1
LP002103,1,1,1,0,1,0.7256706507420091,0.07242271483047887,0.43131974747504837,-2.5228356340985316,0.41173269183271005,2,Y,0.988152801990509,1
LP002106,1,1,0,0,1,0.016307283581010405,0.9811515689063458,-0.9013993572321825,0.2732312961117544,0.41173269183271005,1,Y,0.7932288646697998,1
LP002110,1,1,1,0,0,-0.025140506694216542,-0.3191823050855421,0.16953563762184234,0.2732312961117544,0.41173269183271005,0,Y,0.9490968585014343,1
LP002112,1,1,2,0,1,-0.4756599662075529,1.0187730118677103,0.35992408115144675,0.2732312961117544,0.41173269183271005,0,Y,0.9723301529884338,1
LP002113,0,0,3,1,0,-0.5854228890708022,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,-2.428760260810931,2,N,0.011008243076503277,0
LP002114,0,0,0,0,0,-0.2037100379195026,-0.5544873301529852,-0.8895000795115822,0.2732312961117544,0.41173269183271005,1,Y,0.8493321537971497,1
LP002115,1,1,3,1,0,-0.45157765328084004,-0.01171251215584528,0.3242262479896459,0.2732312961117544,0.41173269183271005,0,N,0.11863680183887482,0
LP002116,0,0,0,0,0,-0.49564664768414457,-0.5544873301529852,-1.186982022526589,0.2732312961117544,0.41173269183271005,0,N,0.1686428189277649,0
LP002119,1,1,1,1,0,-0.13916288626559187,-0.13415320833919506,0.1457370821806418,0.2732312961117544,0.41173269183271005,2,Y,0.9232903718948364,1
LP002126,1,1,3,1,0,-0.36540556757028914,-0.5544873301529852,-0.8538022463497813,0.2732312961117544,0.41173269183271005,1,Y,0.9036856293678284,1
LP002128,1,1,2,0,0,-0.4620624697931504,0.2424032343922801,-0.2469390825991673,0.2732312961117544,0.41173269183271005,0,Y,0.9993059635162354,1
LP002129,1,1,0,0,0,-0.47582379146555775,0.2861809134745951,0.16953563762184234,0.2732312961117544,0.41173269183271005,1,Y,0.9895195960998535,1
LP002130,1,1,0,1,0,-0.3080667272685918,0.5502150404398075,0.07434141585704014,0.2732312961117544,-2.428760260810931,0,N,0.017130829393863678,0
LP002131,1,1,2,1,0,-0.3801498407907256,0.18699710930372518,-0.23503980487856702,0.2732312961117544,0.41173269183271005,2,Y,0.997005045413971,1
LP002137,1,1,0,0,0,0.15228224772503557,1.0129587888645903,1.3475641319612697,0.2732312961117544,0.41173269183271005,1,Y,0.8576234579086304,1
LP002138,1,1,0,0,0,-0.4551818089569467,1.5830946562881771,0.49081613607804975,0.2732312961117544,0.41173269183271005,0,Y,0.9969660639762878,1
LP002139,1,1,0,0,0,0.6028017072383719,-0.5544873301529852,0.9786865226226611,0.2732312961117544,0.41173269183271005,1,Y,0.8684473037719727,1
LP002140,1,0,0,0,0,0.5482478963227571,0.8706813318470665,1.930628740270683,0.2732312961117544,0.41173269183271005,0,N,0.08550963550806046,0
LP002141,1,1,3,0,0,-0.4484649733787479,0.15792599428812537,-0.6039174142171756,0.2732312961117544,0.41173269183271005,0,Y,0.998127281665802,1
LP002142,0,1,0,0,1,0.015815807806995857,-0.5544873301529852,-0.4849246370111728,0.2732312961117544,-2.428760260810931,0,N,0.0006283697439357638,0
LP002143,0,1,0,0,0,-0.48827451107392633,-0.3817707056485393,-0.18744269399616592,0.2732312961117544,0.41173269183271005,1,Y,0.9956247210502625,1
LP002144,0,0,0,0,0,-0.2605574024471854,-0.5544873301529852,-0.3540325820845698,-2.5228356340985316,0.41173269183271005,2,Y,0.9853792190551758,1
LP002149,1,1,2,0,0,0.47993276373473476,0.5286682140164806,0.2290320262248437,0.2732312961117544,0.41173269183271005,0,Y,0.9907902479171753,1
